model,experiment_id,outer_fold,best_epoch,image,valid_pixels,gt_foreground_pixels,foreground_fraction_weight,foreground_macro_f1,binary_foreground_f1,crack_f1,craquelure_f1
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,KSEJ26-8-A-甲-0-B-5_R9_C02__y00256_x00512,262144,11710,0.04467010498046875,0.44718998670578003,0.44718998670578003,,0.44718998670578003
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,KSEJ26-8-A-甲-0-B-5_R9_C02__y00512_x00000,262144,4741,0.018085479736328125,0.5051165819168091,0.6261608600616455,0.6084520220756531,0.4017811417579651
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,KSEJ26-8-A-甲-0-B-5_R9_C02__y00512_x00256,262144,3534,0.01348114013671875,0.1978297233581543,0.43994465470314026,0.0,0.3956594467163086
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,KSEJ26-8-A-甲-0-B-5_R9_C02__y00512_x00512,262144,4861,0.018543243408203125,0.4438898265361786,0.44574156403541565,,0.4438898265361786
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,KSEJ26-8-A-甲-0-B-5_R9_C03__y00000_x00000,262144,5387,0.020549774169921875,0.5686851143836975,0.5379548072814941,0.7596349120140076,0.37773528695106506
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,KSEJ26-8-A-甲-0-B-5_R9_C03__y00000_x00256,262144,3885,0.014820098876953125,0.5696701407432556,0.6073465943336487,0.7862238883972168,0.35311636328697205
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,KSEJ26-8-A-甲-0-B-5_R9_C03__y00000_x00512,262144,4345,0.016574859619140625,0.4148208498954773,0.4148208498954773,,0.4148208498954773
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,KSEJ26-8-A-甲-0-B-5_R9_C03__y00256_x00000,262144,9243,0.035259246826171875,0.4911904036998749,0.4997093081474304,0.5899015069007874,0.3924793004989624
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,KSEJ26-8-A-甲-0-B-5_R9_C03__y00256_x00256,262144,6312,0.024078369140625,0.5762646794319153,0.5843053460121155,0.6960155963897705,0.45651376247406006
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,KSEJ26-8-A-甲-0-B-5_R9_C03__y00256_x00512,262144,5772,0.0220184326171875,0.47668951749801636,0.47668951749801636,,0.47668951749801636
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,KSEJ26-8-A-甲-0-B-5_R9_C03__y00512_x00000,262144,5772,0.0220184326171875,0.4264497458934784,0.5363529920578003,0.5135135054588318,0.339385986328125
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,KSEJ26-8-A-甲-0-B-5_R9_C03__y00512_x00256,262144,4988,0.0190277099609375,0.4936329126358032,0.5819283127784729,0.5914348363876343,0.39583101868629456
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,KSEJ26-8-A-甲-0-B-5_R9_C03__y00512_x00512,262144,3576,0.013641357421875,0.4728420674800873,0.4728420674800873,,0.4728420674800873
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R1_C01__y00512_x00256,262144,0,0.0,,,,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R1_C02__y00000_x00000,262144,25,9.5367431640625e-05,0.0,0.0,,0.0
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R1_C02__y00000_x00256,262144,19,7.2479248046875e-05,0.0,0.0,,0.0
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R1_C02__y00000_x00512,262144,0,0.0,,,,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R1_C02__y00256_x00000,253904,1158,0.004560778848826885,0.17147907614707947,0.3549295663833618,0.34295815229415894,0.0
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R1_C02__y00256_x00256,261641,2359,0.009016171097755432,0.15261627733707428,0.18337251245975494,0.15261627733707428,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R1_C02__y00256_x00512,262144,1843,0.007030487060546875,0.0,0.13617810606956482,0.0,0.0
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R1_C02__y00512_x00000,253904,5896,0.023221375420689583,0.20974281430244446,0.4234035313129425,0.003338898066431284,0.41614672541618347
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R1_C02__y00512_x00256,261641,10580,0.040437087416648865,0.37520545721054077,0.4069550633430481,0.3357158303260803,0.4146951138973236
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R1_C02__y00512_x00512,262144,5574,0.02126312255859375,0.2342756986618042,0.3485848605632782,0.20643356442451477,0.26211783289909363
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R1_C03__y00000_x00000,262144,10,3.814697265625e-05,0.0,0.0,,0.0
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R1_C03__y00256_x00000,262144,632,0.002410888671875,0.0,0.08687982708215714,0.0,0.0
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R1_C03__y00256_x00256,262144,0,0.0,,,,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R1_C03__y00256_x00512,262144,0,0.0,,,,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R1_C03__y00512_x00000,262144,3759,0.014339447021484375,0.1038978174328804,0.2469886839389801,0.0,0.2077956348657608
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R1_C03__y00512_x00256,262144,590,0.00225067138671875,0.016010673716664314,0.01550387591123581,,0.016010673716664314
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R1_C03__y00512_x00512,262144,746,0.00284576416015625,0.0,0.0,,0.0
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R1_C04__y00512_x00000,262144,0,0.0,,,,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R2_C01__y00000_x00256,262144,1633,0.006229400634765625,0.0,0.0,0.0,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R2_C01__y00256_x00256,262144,1999,0.007625579833984375,0.0,0.0,0.0,0.0
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R2_C01__y00256_x00512,258962,3467,0.013388064689934254,0.0,0.0,0.0,0.0
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R2_C01__y00512_x00256,262144,646,0.00246429443359375,0.0,0.0,,0.0
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R2_C01__y00512_x00512,262144,14966,0.05709075927734375,0.0,0.0,,0.0
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R2_C02__y00000_x00000,262144,802,0.00305938720703125,0.12179487198591232,0.2528901696205139,0.24358974397182465,0.0
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R2_C02__y00000_x00256,262144,1541,0.005878448486328125,0.089590884745121,0.14670486748218536,0.179181769490242,0.0
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R2_C02__y00256_x00000,262144,4795,0.018291473388671875,0.24207699298858643,0.4929330050945282,0.0,0.48415398597717285
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R2_C02__y00256_x00256,262144,9480,0.036163330078125,0.42377087473869324,0.47005510330200195,0.3661735951900482,0.48136815428733826
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R2_C02__y00256_x00512,262144,5826,0.02222442626953125,0.3144150674343109,0.3845352232456207,0.3147208094596863,0.31410932540893555
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R2_C02__y00512_x00000,262144,26254,0.10015106201171875,0.42910170555114746,0.42607125639915466,,0.42910170555114746
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R2_C02__y00512_x00256,262144,41599,0.15868759155273438,0.46665632724761963,0.4680669903755188,0.46629658341407776,0.4670161008834839
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R2_C02__y00512_x00512,262144,43849,0.16727066040039062,0.45195573568344116,0.4716622233390808,0.4337349534034729,0.4701765477657318
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R2_C03__y00000_x00000,262144,810,0.00308990478515625,0.0,0.11849343776702881,0.0,0.0
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R2_C03__y00256_x00000,262144,2593,0.009891510009765625,0.10305343568325043,0.25722071528434753,0.0,0.20610687136650085
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R2_C03__y00256_x00256,262144,1,3.814697265625e-06,0.0,0.0,,0.0
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R2_C03__y00512_x00000,262144,25700,0.0980377197265625,0.5323569774627686,0.5323569774627686,,0.5323569774627686
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R2_C03__y00512_x00256,262144,15738,0.06003570556640625,0.5439560413360596,0.5439062118530273,,0.5439560413360596
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R2_C03__y00512_x00512,262144,16698,0.06369781494140625,0.5507051944732666,0.5507051944732666,,0.5507051944732666
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R2_C04__y00000_x00512,262144,0,0.0,,,,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R2_C04__y00256_x00000,262144,349,0.001331329345703125,0.0,0.33922260999679565,,0.0
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R2_C04__y00256_x00512,262144,5,1.9073486328125e-05,0.0,0.0,,0.0
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R2_C04__y00512_x00000,262144,7288,0.027801513671875,0.6133644580841064,0.6133644580841064,,0.6133644580841064
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R2_C04__y00512_x00256,262144,488,0.001861572265625,0.11663807928562164,0.11663807928562164,,0.11663807928562164
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-DT-1L-A2-1_R2_C04__y00512_x00512,262144,84,0.0003204345703125,0.0,0.0,,0.0
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-RH-2R-A5_-2_R1_C01__y00000_x00256,262144,976,0.00372314453125,0.09740518778562546,0.1366109997034073,0.09740518778562546,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-RH-2R-A5_-2_R1_C01__y00000_x00512,262144,449,0.001712799072265625,0.0488588884472847,0.04754457250237465,0.0488588884472847,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-RH-2R-A5_-2_R1_C01__y00256_x00256,262144,1053,0.004016876220703125,0.0,0.4931846261024475,0.0,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-RH-2R-A5_-2_R1_C01__y00512_x00000,262144,73,0.000278472900390625,0.0,0.09756097197532654,0.0,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-RH-2R-A5_-2_R1_C02__y00256_x00512,262144,713,0.002719879150390625,0.6437029242515564,0.6382070183753967,0.6437029242515564,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-RH-2R-A5_-2_R1_C02__y00512_x00000,262144,0,0.0,,,,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-RH-2R-A5_-2_R1_C03__y00512_x00000,262144,0,0.0,,,,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-RH-2R-A5_-2_R1_C04__y00000_x00000,262144,3297,0.012577056884765625,0.3073233664035797,0.306223601102829,0.3073233664035797,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-RH-2R-A5_-2_R1_C04__y00000_x00256,262144,2837,0.010822296142578125,0.3465016782283783,0.3504273593425751,0.3465016782283783,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-RH-2R-A5_-2_R2_C01__y00000_x00000,262144,1036,0.0039520263671875,0.0,0.5706313252449036,0.0,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-RH-2R-A5_-2_R2_C01__y00000_x00256,262144,1104,0.00421142578125,0.0,0.32938480377197266,0.0,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-RH-2R-A5_-2_R2_C03__y00000_x00256,255000,1717,0.006733333226293325,0.29963159561157227,0.5065359473228455,0.29963159561157227,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-RH-2R-A5_-2_R2_C03__y00000_x00512,248809,1413,0.005679055117070675,0.7045024633407593,0.6701830625534058,0.7045024633407593,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-RH-2R-A5_-2_R2_C03__y00256_x00256,262144,2296,0.008758544921875,0.3507370948791504,0.47841307520866394,0.3507370948791504,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-RH-2R-A5_-2_R2_C03__y00512_x00256,262144,1404,0.0053558349609375,0.19211548566818237,0.19211548566818237,0.19211548566818237,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-RH-2R-A5_-2_R2_C04__y00256_x00000,262144,1258,0.00479888916015625,0.04663212597370148,0.04663212597370148,0.04663212597370148,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-RH-2R-A5_-2_R2_C04__y00256_x00256,262144,1530,0.00583648681640625,0.32450610399246216,0.36482083797454834,0.32450610399246216,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-RH-2R-A5_-2_R2_C04__y00256_x00512,262144,760,0.002899169921875,0.42880794405937195,0.4669811427593231,0.42880794405937195,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-RH-2R-A5_-2_R2_C04__y00512_x00256,262144,193,0.000736236572265625,0.6912751793861389,0.6912751793861389,0.6912751793861389,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R10_C01__y00256_x00000,231921,0,0.0,,,,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R10_C03__y00512_x00000,249119,0,0.0,,,,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R10_C03__y00512_x00256,233125,0,0.0,,,,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R10_C03__y00512_x00512,175224,0,0.0,,,,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R2_C03__y00000_x00512,256039,4896,0.019122086465358734,0.36140990257263184,0.36140990257263184,0.36140990257263184,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R3_C01__y00512_x00000,262144,2344,0.008941650390625,0.09130580723285675,0.1501932591199875,0.0,0.1826116144657135
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R3_C02__y00000_x00000,252237,0,0.0,,,,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R3_C02__y00000_x00256,223537,0,0.0,,,,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R3_C02__y00000_x00512,206025,364,0.0017667758511379361,0.0,0.0,0.0,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R3_C02__y00256_x00000,253104,0,0.0,,,,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R3_C02__y00256_x00256,242570,1402,0.005779774859547615,0.4680851101875305,0.4680851101875305,,0.4680851101875305
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R3_C02__y00256_x00512,217801,1836,0.008429713547229767,0.2545265853404999,0.39925140142440796,0.20710058510303497,0.3019525706768036
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R3_C02__y00512_x00000,258910,0,0.0,,,,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R3_C02__y00512_x00256,253451,2522,0.009950641542673111,0.39522862434387207,0.39522862434387207,,0.39522862434387207
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R3_C02__y00512_x00512,244376,4419,0.018082790076732635,0.12740963697433472,0.22578489780426025,0.0833333358168602,0.17148594558238983
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R3_C03__y00000_x00000,202007,0,0.0,,,,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R3_C03__y00000_x00256,219335,311,0.0014179223217070103,0.0,0.0,0.0,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R3_C03__y00000_x00512,251355,311,0.001237293821759522,0.0,0.0,0.0,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R3_C03__y00256_x00000,214703,2259,0.010521511547267437,0.4005228877067566,0.3859914243221283,,0.4005228877067566
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R3_C03__y00256_x00256,227147,2633,0.011591612361371517,0.16707029938697815,0.3153172433376312,0.0520833320915699,0.2820572555065155
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R3_C03__y00256_x00512,250473,374,0.0014931749319657683,0.0,0.4484451711177826,0.0,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R3_C03__y00512_x00000,246742,3584,0.014525293372571468,0.20754362642765045,0.20754362642765045,,0.20754362642765045
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R3_C03__y00512_x00256,254257,4388,0.01725812815129757,0.11079860478639603,0.2304162085056305,0.0135790491476655,0.20801815390586853
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R3_C03__y00512_x00512,261257,1024,0.003919512033462524,0.0077821011655032635,0.26217764616012573,0.0077821011655032635,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R4_C01__y00000_x00000,250781,2438,0.009721629321575165,0.039115410298109055,0.13840070366859436,0.0,0.07823082059621811
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R4_C01__y00000_x00256,250311,5271,0.02105780318379402,0.04816513881087303,0.1721958965063095,0.0,0.09633027762174606
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R4_C01__y00000_x00512,257700,7670,0.029763290658593178,0.0688227191567421,0.20140010118484497,0.0,0.1376454383134842
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R4_C01__y00256_x00000,257810,3058,0.011861448176205158,0.03717859461903572,0.20668058097362518,0.0,0.07435718923807144
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R4_C01__y00256_x00256,254945,8953,0.03511737659573555,0.03303202614188194,0.12189315259456635,0.0,0.06606405228376389
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R4_C01__y00256_x00512,251529,10541,0.041907694190740585,0.2423618733882904,0.20702826976776123,0.31587696075439453,0.16884678602218628
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R4_C01__y00512_x00000,260935,1437,0.005507118534296751,0.0,0.26100629568099976,0.0,0.0
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R4_C01__y00512_x00256,257884,5844,0.022661352530121803,0.005342491902410984,0.07961134612560272,0.0,0.010684983804821968
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-1L-A3-1_R4_C01__y00512_x00512,252873,9421,0.03725585713982582,0.26980650424957275,0.14537444710731506,0.5396130084991455,0.0
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-2L-A5-2_R1_C01__y00000_x00000,219823,0,0.0,,,,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-2L-A5-2_R1_C01__y00000_x00256,164791,0,0.0,,,,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-2L-A5-2_R1_C01__y00000_x00512,127551,0,0.0,,,,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-2L-A5-2_R1_C01__y00256_x00000,208852,0,0.0,,,,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-2L-A5-2_R1_C01__y00256_x00256,193492,0,0.0,,,,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-2L-A5-2_R1_C01__y00256_x00512,211757,0,0.0,,,,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-2L-A5-2_R1_C01__y00512_x00000,232079,4685,0.02018709108233452,0.06278890371322632,0.06278890371322632,,0.06278890371322632
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-2L-A5-2_R1_C01__y00512_x00256,248267,123,0.0004954343312419951,0.0,0.0,,0.0
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-2L-A5-2_R1_C01__y00512_x00512,258001,0,0.0,,,,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-2L-A5-2_R1_C02__y00000_x00000,242752,0,0.0,,,,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-2L-A5-2_R1_C02__y00000_x00256,257076,0,0.0,,,,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-2L-A5-2_R1_C02__y00000_x00512,261713,0,0.0,,,,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-2L-A5-2_R1_C02__y00256_x00000,262037,0,0.0,,,,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-2L-A5-2_R1_C02__y00256_x00512,261679,0,0.0,,,,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-2L-A5-2_R1_C02__y00512_x00512,261679,0,0.0,,,,
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-2L-A5-2_R1_C03__y00000_x00000,261551,303,0.0011584738967940211,0.0,0.0,,0.0
ConvNeXt-Base U-Net,2026-08-18_dataset-v2_3class_convnext-base_seed42,4,27,MGLST-SC-2L-A5-2_R1_C03__y00000_x00256,262144,53,0.000202178955078125,0.0,0.0,,0.0
